"Plot Title: cur_est_10m_2022"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20763602, SEN S/N: 20763602)","Coupler Detached (LGR S/N: 20763602)","Coupler Attached (LGR S/N: 20763602)","Host Connected (LGR S/N: 20763602)","Stopped (LGR S/N: 20763602)","End Of File (LGR S/N: 20763602)"
1,11/28/21 07:45:00 PM,29.640,Logged,,,,
2,11/28/21 08:15:00 PM,29.690,,,,,
3,11/28/21 08:45:00 PM,29.439,,,,,
4,11/28/21 09:15:00 PM,29.265,,,,,
5,11/28/21 09:45:00 PM,29.140,,,,,
6,11/28/21 10:15:00 PM,29.065,,,,,
7,11/28/21 10:45:00 PM,28.965,,,,,
8,11/28/21 11:15:00 PM,28.916,,,,,
9,11/28/21 11:45:00 PM,29.065,,,,,
10,11/29/21 12:15:00 AM,28.990,,,,,
11,11/29/21 12:45:00 AM,28.941,,,,,
12,11/29/21 01:15:00 AM,28.866,,,,,
13,11/29/21 01:45:00 AM,28.791,,,,,
14,11/29/21 02:15:00 AM,28.717,,,,,
15,11/29/21 02:45:00 AM,28.667,,,,,
16,11/29/21 03:15:00 AM,28.593,,,,,
17,11/29/21 03:45:00 AM,28.518,,,,,
18,11/29/21 04:15:00 AM,28.468,,,,,
19,11/29/21 04:45:00 AM,28.419,,,,,
20,11/29/21 05:15:00 AM,28.369,,,,,
21,11/29/21 05:45:00 AM,28.320,,,,,
22,11/29/21 06:15:00 AM,28.295,,,,,
23,11/29/21 06:45:00 AM,28.270,,,,,
24,11/29/21 07:15:00 AM,28.221,,,,,
25,11/29/21 07:45:00 AM,28.345,,,,,
26,11/29/21 08:15:00 AM,28.543,,,,,
27,11/29/21 08:45:00 AM,31.919,,,,,
28,11/29/21 09:15:00 AM,31.740,,,,,
29,11/29/21 09:45:00 AM,31.382,,,,,
30,11/29/21 10:15:00 AM,31.791,,,,,
31,11/29/21 10:45:00 AM,32.768,,,,,
32,11/29/21 11:15:00 AM,34.492,,,,,
33,11/29/21 11:45:00 AM,32.381,,,,,
34,11/29/21 12:15:00 PM,28.667,,,,,
35,11/29/21 12:45:00 PM,28.270,,,,,
36,11/29/21 01:15:00 PM,28.221,,,,,
37,11/29/21 01:45:00 PM,28.221,,,,,
38,11/29/21 02:15:00 PM,28.221,,,,,
39,11/29/21 02:45:00 PM,28.270,,,,,
40,11/29/21 03:15:00 PM,28.270,,,,,
41,11/29/21 03:45:00 PM,28.270,,,,,
42,11/29/21 04:15:00 PM,28.295,,,,,
43,11/29/21 04:45:00 PM,28.295,,,,,
44,11/29/21 05:15:00 PM,28.270,,,,,
45,11/29/21 05:45:00 PM,28.270,,,,,
46,11/29/21 06:15:00 PM,28.270,,,,,
47,11/29/21 06:45:00 PM,28.270,,,,,
48,11/29/21 07:15:00 PM,28.270,,,,,
49,11/29/21 07:45:00 PM,28.270,,,,,
50,11/29/21 08:15:00 PM,28.270,,,,,
51,11/29/21 08:45:00 PM,28.270,,,,,
52,11/29/21 09:15:00 PM,28.270,,,,,
53,11/29/21 09:45:00 PM,28.221,,,,,
54,11/29/21 10:15:00 PM,28.221,,,,,
55,11/29/21 10:45:00 PM,28.221,,,,,
56,11/29/21 11:15:00 PM,28.221,,,,,
57,11/29/21 11:45:00 PM,28.221,,,,,
58,11/30/21 12:15:00 AM,28.221,,,,,
59,11/30/21 12:45:00 AM,28.221,,,,,
60,11/30/21 01:15:00 AM,28.221,,,,,
61,11/30/21 01:45:00 AM,28.221,,,,,
62,11/30/21 02:15:00 AM,28.221,,,,,
63,11/30/21 02:45:00 AM,28.221,,,,,
64,11/30/21 03:15:00 AM,28.196,,,,,
65,11/30/21 03:45:00 AM,28.196,,,,,
66,11/30/21 04:15:00 AM,28.196,,,,,
67,11/30/21 04:45:00 AM,28.196,,,,,
68,11/30/21 05:15:00 AM,28.171,,,,,
69,11/30/21 05:45:00 AM,28.196,,,,,
70,11/30/21 06:15:00 AM,28.196,,,,,
71,11/30/21 06:45:00 AM,28.171,,,,,
72,11/30/21 07:15:00 AM,28.171,,,,,
73,11/30/21 07:45:00 AM,28.171,,,,,
74,11/30/21 08:15:00 AM,28.171,,,,,
75,11/30/21 08:45:00 AM,28.196,,,,,
76,11/30/21 09:15:00 AM,28.196,,,,,
77,11/30/21 09:45:00 AM,28.196,,,,,
78,11/30/21 10:15:00 AM,28.221,,,,,
79,11/30/21 10:45:00 AM,28.196,,,,,
80,11/30/21 11:15:00 AM,28.196,,,,,
81,11/30/21 11:45:00 AM,28.196,,,,,
82,11/30/21 12:15:00 PM,28.221,,,,,
83,11/30/21 12:45:00 PM,28.245,,,,,
84,11/30/21 01:15:00 PM,28.245,,,,,
85,11/30/21 01:45:00 PM,28.245,,,,,
86,11/30/21 02:15:00 PM,28.270,,,,,
87,11/30/21 02:45:00 PM,28.270,,,,,
88,11/30/21 03:15:00 PM,28.245,,,,,
89,11/30/21 03:45:00 PM,28.245,,,,,
90,11/30/21 04:15:00 PM,28.245,,,,,
91,11/30/21 04:45:00 PM,28.196,,,,,
92,11/30/21 05:15:00 PM,28.221,,,,,
93,11/30/21 05:45:00 PM,28.221,,,,,
94,11/30/21 06:15:00 PM,28.196,,,,,
95,11/30/21 06:45:00 PM,28.196,,,,,
96,11/30/21 07:15:00 PM,28.196,,,,,
97,11/30/21 07:45:00 PM,28.196,,,,,
98,11/30/21 08:15:00 PM,28.196,,,,,
99,11/30/21 08:45:00 PM,28.221,,,,,
100,11/30/21 09:15:00 PM,28.221,,,,,
101,11/30/21 09:45:00 PM,28.221,,,,,
102,11/30/21 10:15:00 PM,28.221,,,,,
103,11/30/21 10:45:00 PM,28.221,,,,,
104,11/30/21 11:15:00 PM,28.196,,,,,
105,11/30/21 11:45:00 PM,28.196,,,,,
106,12/01/21 12:15:00 AM,28.171,,,,,
107,12/01/21 12:45:00 AM,28.221,,,,,
108,12/01/21 01:15:00 AM,28.221,,,,,
109,12/01/21 01:45:00 AM,28.196,,,,,
110,12/01/21 02:15:00 AM,28.196,,,,,
111,12/01/21 02:45:00 AM,28.196,,,,,
112,12/01/21 03:15:00 AM,28.196,,,,,
113,12/01/21 03:45:00 AM,28.171,,,,,
114,12/01/21 04:15:00 AM,28.196,,,,,
115,12/01/21 04:45:00 AM,28.196,,,,,
116,12/01/21 05:15:00 AM,28.023,,,,,
117,12/01/21 05:45:00 AM,28.072,,,,,
118,12/01/21 06:15:00 AM,28.196,,,,,
119,12/01/21 06:45:00 AM,28.196,,,,,
120,12/01/21 07:15:00 AM,28.196,,,,,
121,12/01/21 07:45:00 AM,28.196,,,,,
122,12/01/21 08:15:00 AM,28.196,,,,,
123,12/01/21 08:45:00 AM,28.196,,,,,
124,12/01/21 09:15:00 AM,28.196,,,,,
125,12/01/21 09:45:00 AM,28.196,,,,,
126,12/01/21 10:15:00 AM,28.196,,,,,
127,12/01/21 10:45:00 AM,28.196,,,,,
128,12/01/21 11:15:00 AM,28.221,,,,,
129,12/01/21 11:45:00 AM,28.221,,,,,
130,12/01/21 12:15:00 PM,28.221,,,,,
131,12/01/21 12:45:00 PM,28.221,,,,,
132,12/01/21 01:15:00 PM,28.245,,,,,
133,12/01/21 01:45:00 PM,28.270,,,,,
134,12/01/21 02:15:00 PM,28.270,,,,,
135,12/01/21 02:45:00 PM,28.295,,,,,
136,12/01/21 03:15:00 PM,28.221,,,,,
137,12/01/21 03:45:00 PM,28.221,,,,,
138,12/01/21 04:15:00 PM,28.221,,,,,
139,12/01/21 04:45:00 PM,28.245,,,,,
140,12/01/21 05:15:00 PM,28.245,,,,,
141,12/01/21 05:45:00 PM,28.245,,,,,
142,12/01/21 06:15:00 PM,28.221,,,,,
143,12/01/21 06:45:00 PM,28.245,,,,,
144,12/01/21 07:15:00 PM,28.245,,,,,
145,12/01/21 07:45:00 PM,28.221,,,,,
146,12/01/21 08:15:00 PM,28.196,,,,,
147,12/01/21 08:45:00 PM,28.196,,,,,
148,12/01/21 09:15:00 PM,28.196,,,,,
149,12/01/21 09:45:00 PM,28.221,,,,,
150,12/01/21 10:15:00 PM,28.196,,,,,
151,12/01/21 10:45:00 PM,28.196,,,,,
152,12/01/21 11:15:00 PM,28.196,,,,,
153,12/01/21 11:45:00 PM,28.196,,,,,
154,12/02/21 12:15:00 AM,28.196,,,,,
155,12/02/21 12:45:00 AM,28.196,,,,,
156,12/02/21 01:15:00 AM,28.196,,,,,
157,12/02/21 01:45:00 AM,28.196,,,,,
158,12/02/21 02:15:00 AM,28.196,,,,,
159,12/02/21 02:45:00 AM,28.196,,,,,
160,12/02/21 03:15:00 AM,28.196,,,,,
161,12/02/21 03:45:00 AM,28.196,,,,,
162,12/02/21 04:15:00 AM,28.196,,,,,
163,12/02/21 04:45:00 AM,28.171,,,,,
164,12/02/21 05:15:00 AM,28.196,,,,,
165,12/02/21 05:45:00 AM,28.196,,,,,
166,12/02/21 06:15:00 AM,28.196,,,,,
167,12/02/21 06:45:00 AM,28.171,,,,,
168,12/02/21 07:15:00 AM,28.122,,,,,
169,12/02/21 07:45:00 AM,28.097,,,,,
170,12/02/21 08:15:00 AM,28.122,,,,,
171,12/02/21 08:45:00 AM,28.097,,,,,
172,12/02/21 09:15:00 AM,28.097,,,,,
173,12/02/21 09:45:00 AM,28.147,,,,,
174,12/02/21 10:15:00 AM,28.171,,,,,
175,12/02/21 10:45:00 AM,28.171,,,,,
176,12/02/21 11:15:00 AM,28.171,,,,,
177,12/02/21 11:45:00 AM,28.196,,,,,
178,12/02/21 12:15:00 PM,28.196,,,,,
179,12/02/21 12:45:00 PM,28.221,,,,,
180,12/02/21 01:15:00 PM,28.245,,,,,
181,12/02/21 01:45:00 PM,28.171,,,,,
182,12/02/21 02:15:00 PM,28.171,,,,,
183,12/02/21 02:45:00 PM,28.171,,,,,
184,12/02/21 03:15:00 PM,28.171,,,,,
185,12/02/21 03:45:00 PM,28.171,,,,,
186,12/02/21 04:15:00 PM,28.196,,,,,
187,12/02/21 04:45:00 PM,28.196,,,,,
188,12/02/21 05:15:00 PM,28.196,,,,,
