"Plot Title: cur_est_20m_2022"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20763604, SEN S/N: 20763604)","Coupler Detached (LGR S/N: 20763604)","Coupler Attached (LGR S/N: 20763604)","Host Connected (LGR S/N: 20763604)","Stopped (LGR S/N: 20763604)","End Of File (LGR S/N: 20763604)"
1,11/28/21 07:45:00 PM,29.540,Logged,,,,
2,11/28/21 08:15:00 PM,29.490,,,,,
3,11/28/21 08:45:00 PM,29.340,,,,,
4,11/28/21 09:15:00 PM,29.190,,,,,
5,11/28/21 09:45:00 PM,29.090,,,,,
6,11/28/21 10:15:00 PM,29.015,,,,,
7,11/28/21 10:45:00 PM,28.941,,,,,
8,11/28/21 11:15:00 PM,28.891,,,,,
9,11/28/21 11:45:00 PM,28.990,,,,,
10,11/29/21 12:15:00 AM,28.965,,,,,
11,11/29/21 12:45:00 AM,28.916,,,,,
12,11/29/21 01:15:00 AM,28.866,,,,,
13,11/29/21 01:45:00 AM,28.791,,,,,
14,11/29/21 02:15:00 AM,28.717,,,,,
15,11/29/21 02:45:00 AM,28.667,,,,,
16,11/29/21 03:15:00 AM,28.593,,,,,
17,11/29/21 03:45:00 AM,28.518,,,,,
18,11/29/21 04:15:00 AM,28.468,,,,,
19,11/29/21 04:45:00 AM,28.419,,,,,
20,11/29/21 05:15:00 AM,28.369,,,,,
21,11/29/21 05:45:00 AM,28.320,,,,,
22,11/29/21 06:15:00 AM,28.270,,,,,
23,11/29/21 06:45:00 AM,28.245,,,,,
24,11/29/21 07:15:00 AM,28.221,,,,,
25,11/29/21 07:45:00 AM,28.369,,,,,
26,11/29/21 08:15:00 AM,28.468,,,,,
27,11/29/21 08:45:00 AM,32.201,,,,,
28,11/29/21 09:15:00 AM,31.868,,,,,
29,11/29/21 09:45:00 AM,31.357,,,,,
30,11/29/21 10:15:00 AM,31.740,,,,,
31,11/29/21 10:45:00 AM,32.047,,,,,
32,11/29/21 11:15:00 AM,33.835,,,,,
33,11/29/21 11:45:00 AM,32.278,,,,,
34,11/29/21 12:15:00 PM,28.617,,,,,
35,11/29/21 12:45:00 PM,28.245,,,,,
36,11/29/21 01:15:00 PM,28.147,,,,,
37,11/29/21 01:45:00 PM,28.270,,,,,
38,11/29/21 02:15:00 PM,28.543,,,,,
39,11/29/21 02:45:00 PM,28.369,,,,,
40,11/29/21 03:15:00 PM,28.320,,,,,
41,11/29/21 03:45:00 PM,28.221,,,,,
42,11/29/21 04:15:00 PM,28.221,,,,,
43,11/29/21 04:45:00 PM,28.221,,,,,
44,11/29/21 05:15:00 PM,28.221,,,,,
45,11/29/21 05:45:00 PM,28.221,,,,,
46,11/29/21 06:15:00 PM,28.245,,,,,
47,11/29/21 06:45:00 PM,28.245,,,,,
48,11/29/21 07:15:00 PM,28.221,,,,,
49,11/29/21 07:45:00 PM,28.221,,,,,
50,11/29/21 08:15:00 PM,28.221,,,,,
51,11/29/21 08:45:00 PM,28.221,,,,,
52,11/29/21 09:15:00 PM,28.196,,,,,
53,11/29/21 09:45:00 PM,28.196,,,,,
54,11/29/21 10:15:00 PM,28.196,,,,,
55,11/29/21 10:45:00 PM,28.196,,,,,
56,11/29/21 11:15:00 PM,28.196,,,,,
57,11/29/21 11:45:00 PM,28.196,,,,,
58,11/30/21 12:15:00 AM,28.196,,,,,
59,11/30/21 12:45:00 AM,28.196,,,,,
60,11/30/21 01:15:00 AM,28.171,,,,,
61,11/30/21 01:45:00 AM,28.171,,,,,
62,11/30/21 02:15:00 AM,28.171,,,,,
63,11/30/21 02:45:00 AM,28.171,,,,,
64,11/30/21 03:15:00 AM,28.171,,,,,
65,11/30/21 03:45:00 AM,28.171,,,,,
66,11/30/21 04:15:00 AM,28.171,,,,,
67,11/30/21 04:45:00 AM,28.171,,,,,
68,11/30/21 05:15:00 AM,28.171,,,,,
69,11/30/21 05:45:00 AM,28.171,,,,,
70,11/30/21 06:15:00 AM,28.171,,,,,
71,11/30/21 06:45:00 AM,28.147,,,,,
72,11/30/21 07:15:00 AM,28.147,,,,,
73,11/30/21 07:45:00 AM,28.147,,,,,
74,11/30/21 08:15:00 AM,28.147,,,,,
75,11/30/21 08:45:00 AM,28.147,,,,,
76,11/30/21 09:15:00 AM,28.171,,,,,
77,11/30/21 09:45:00 AM,28.147,,,,,
78,11/30/21 10:15:00 AM,28.147,,,,,
79,11/30/21 10:45:00 AM,28.171,,,,,
80,11/30/21 11:15:00 AM,28.171,,,,,
81,11/30/21 11:45:00 AM,28.171,,,,,
82,11/30/21 12:15:00 PM,28.196,,,,,
83,11/30/21 12:45:00 PM,28.196,,,,,
84,11/30/21 01:15:00 PM,28.196,,,,,
85,11/30/21 01:45:00 PM,28.221,,,,,
86,11/30/21 02:15:00 PM,28.221,,,,,
87,11/30/21 02:45:00 PM,28.221,,,,,
88,11/30/21 03:15:00 PM,28.196,,,,,
89,11/30/21 03:45:00 PM,28.196,,,,,
90,11/30/21 04:15:00 PM,28.171,,,,,
91,11/30/21 04:45:00 PM,28.171,,,,,
92,11/30/21 05:15:00 PM,28.196,,,,,
93,11/30/21 05:45:00 PM,28.196,,,,,
94,11/30/21 06:15:00 PM,28.171,,,,,
95,11/30/21 06:45:00 PM,28.171,,,,,
96,11/30/21 07:15:00 PM,28.196,,,,,
97,11/30/21 07:45:00 PM,28.171,,,,,
98,11/30/21 08:15:00 PM,28.196,,,,,
